frame_nmr,truck_id,truck_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1393,2.0,[591.4464139052407 36.6469330194937 1140.9322836451845 521.7413478343306],[903.554931640625 400.28448486328125 1020.5440673828125 440.39520263671875],0.907389760017395,BM9208*AO,0.3328494327392417
1394,2.0,[592.8455636139817 36.82371722749053 1142.2964679233992 521.5359767864542],[906.137939453125 399.87322998046875 1023.852294921875 439.50860595703125],0.9145330190658569,BM9208*AO,0.3941694612577508
1395,2.0,[593.560970176099 36.893759524392436 1143.2673077584755 521.4369901538109],[908.2852783203125 400.2238464355469 1024.6529541015625 440.2572937011719],0.9196295738220215,BM9208*AO,0.3482697175264609
1396,2.0,[593.556384697272 36.94831272319644 1143.0983560167463 521.7142940874752],[907.3424072265625 400.27178955078125 1023.1888427734375 441.28021240234375],0.9185827374458313,BM9208*A0,0.4272796850580684
1397,2.0,[591.811791806648 36.97750593861528 1141.7206008310302 522.4155947748236],[905.9136962890625 400.554931640625 1022.0125732421875 442.333740234375],0.9086952805519104,BM9208AO,0.397258663422124
1398,2.0,[591.2823915615679 36.708118050695674 1141.6119520560112 522.7704384015161],[906.9617919921875 400.55438232421875 1022.8394775390625 442.51104736328125],0.9160009026527405,BM9208AO,0.565262769220369
1399,2.0,[592.6687390969917 36.9094327576141 1142.758461506097 523.0254791956012],[907.4632568359375 400.885986328125 1024.4866943359375 443.093505859375],0.9137319922447205,BM9208*AO,0.44358604800852364
1400,2.0,[593.8706893732649 37.00948303967084 1143.3936127313775 523.2135226637184],[907.238525390625 400.89642333984375 1024.306884765625 443.13116455078125],0.9147748351097107,BM9208*AO,0.3895121619209765
1401,2.0,[593.593350866272 37.0651895707382 1142.720739536428 523.7142240195179],[905.968505859375 401.07244873046875 1023.100830078125 443.63055419921875],0.9125582575798035,BM9208*AO],0.31281336779015634
1402,2.0,[592.560448829403 36.895654084127955 1141.7855536398356 524.161399886145],[906.07470703125 402.12274169921875 1023.11865234375 444.89031982421875],0.9105675220489502,[BM9208AO,0.3560545559219669
1403,2.0,[592.2787900868675 37.19378278298066 1141.7273262906558 525.0293397491117],[907.0073852539062 403.6048583984375 1023.3294067382812 445.1214599609375],0.909755527973175,BM9208*AO,0.3218442953350313
1404,2.0,[593.2614996943258 37.5793365546248 1141.9434658603182 526.2126219330175],[905.728515625 404.84906005859375 1022.641357421875 445.01068115234375],0.9073705673217773,BM9208*AO,0.18053787635998844
1405,2.0,[595.427131206689 38.01159307305295 1142.580609991128 527.4725491578522],[906.1389770507812 405.357177734375 1022.7885131835938 445.5574951171875],0.908336341381073,[BM9208*AO,0.5316542185504035
1406,2.0,[595.0756233041145 38.366388615021435 1142.1712875159337 528.2646481901836],[907.1492919921875 405.55389404296875 1023.7698974609375 445.16961669921875],0.9075499176979065,BM9208*AO,0.43659373610854185
1407,2.0,[594.3874216791404 38.287269915246355 1142.3000936610188 528.469818534094],[907.341796875 405.65155029296875 1023.7666015625 444.53717041015625],0.9081202149391174,BM9208*AO],0.3622169231897354
1408,2.0,[594.016641703529 38.63072132156654 1142.309608791059 528.8594904022633],[906.8638305664062 405.9211730957031 1023.4928588867188 445.3289489746094],0.9073386192321777,BM9208AO,0.3387457364778007
1409,2.0,[596.5098863868097 38.48871960712722 1143.1971494354586 529.1744327612298],[907.81201171875 405.85028076171875 1023.11865234375 445.96148681640625],0.9148021936416626,BM9208AO,0.3317304194233831
1410,2.0,[598.9706581541354 38.62914031546521 1143.5177480669104 529.7388171249335],[907.03125 406.31658935546875 1023.043212890625 445.74127197265625],0.9034079313278198,BM9208AO,0.47753370952286833
1411,2.0,[595.4764173184062 39.42957169832431 1141.7429486219132 530.3295668176531],[906.8436279296875 406.98455810546875 1023.8009033203125 446.07794189453125],0.9039514660835266,BM9208*AO],0.3689054846716891
1412,2.0,[599.8928891700584 40.186215690699754 1145.1883989083346 530.7584929467582],[912.560302734375 406.97003173828125 1026.617431640625 446.28131103515625],0.9101762175559998,BM9208AO,0.5845010636237971
1413,2.0,[600.2298249000385 40.4860635277291 1145.1696722931056 531.0239489390773],[910.3604736328125 407.171142578125 1025.526611328125 446.8101806640625],0.9101293087005615,BM9208*AO,0.3326791486597666
1414,2.0,[594.205903236684 40.4611722082617 1141.2777705430565 531.1377700416709],[905.424072265625 406.8030090332031 1022.38525390625 446.6137390136719],0.9023464918136597,BM9208AO,0.5763326562209145
1415,2.0,[591.7986746443364 39.715862239539035 1140.4311780188925 530.6785775763085],[907.8526000976562 406.4944152832031 1023.3025512695312 446.0729675292969],0.9118312001228333,BM9208AO],0.3427265070393675
1416,2.0,[597.0352233701874 39.82920777635641 1143.880486996926 530.4064843132034],[911.758544921875 405.87518310546875 1025.523681640625 445.64935302734375],0.9092151522636414,BM9208AO,0.4037949132366683
1417,2.0,[600.8032851876526 39.809741058848175 1145.610968538743 530.3338099488402],[910.7432861328125 406.5194396972656 1025.2371826171875 445.7065124511719],0.9087299704551697,BM9208*AO],0.5310437302157355
1418,2.0,[595.4259108959502 39.69455973955061 1142.0482760621142 530.3921493577392],[907.1573486328125 406.62774658203125 1023.114501953125 445.78387451171875],0.9037614464759827,BM9208AO,0.6767025848894559
1419,2.0,[592.8323310605741 39.47523790342191 1141.0310515260549 530.4841150865702],[906.2855834960938 406.94342041015625 1023.0917358398438 446.51513671875],0.903252124786377,BM9208AO,0.5360950328968419
1420,2.0,[592.210183249174 39.83250419888202 1141.7600103634547 530.6034032137114],[907.8983154296875 407.1368408203125 1024.7257080078125 446.466552734375],0.9097063541412354,BM9208AO,0.5103685072411666
1421,2.0,[592.1836099562134 40.357274154395384 1142.673855962244 530.9590033769039],[908.2271728515625 407.0743408203125 1024.9405517578125 446.78692626953125],0.9108138084411621,BM9208AO|,0.3598360550224526
1422,2.0,[591.6954311041368 40.7251752337842 1142.4625752653872 531.467353804244],[906.4862060546875 406.7940673828125 1023.6219482421875 447.1766357421875],0.8983498215675354,BM9208AO],0.2433745851625474
1423,2.0,[592.3139327909738 40.69018852156995 1143.3753210451564 531.3125292209295],[909.239013671875 406.90350341796875 1025.0137939453125 447.04730224609375],0.9075118899345398,BM9208A0|,0.15742745615927478
1424,2.0,[594.6233112739258 40.72321526656154 1144.8377312591413 530.9984030352971],[912.0814208984375 406.26177978515625 1026.0716552734375 446.19012451171875],0.9090478420257568,BM9208AO,0.3373551854145354
1425,2.0,[592.2928397054859 39.93664533998151 1142.7371692543984 530.3479739153811],[907.87939453125 405.93365478515625 1023.444580078125 445.80572509765625],0.9167540669441223,[BM9208*AO,0.3787735536348844
1426,2.0,[587.9059958847085 38.71745121978225 1139.0450244161414 529.6273922864195],[902.77197265625 406.1531982421875 1018.044189453125 445.8028564453125],0.8963344693183899,BM9208*AO,0.44717899688366464
1427,2.0,[586.6128867014863 39.088757464848186 1138.219013378305 529.7046974222008],[902.902099609375 405.5792236328125 1017.7894287109375 445.701904296875],0.8989890813827515,BH9208AO,0.24534280535968836
1428,2.0,[587.0051187047981 38.1238355818293 1138.9622228118496 529.3720538126562],[905.8292236328125 405.28814697265625 1022.3790283203125 445.63555908203125],0.9083566069602966,BM9208*AO|,0.2990111505266103
1429,2.0,[588.5541073151469 38.677507247144405 1140.613348492735 530.0630610702365],[907.8590087890625 406.3569641113281 1023.2861328125 446.0599670410156],0.9128059148788452,BM9208AO,0.3815614057972292
1430,2.0,[588.8839221481226 39.11504885013943 1141.030028598382 530.5420132763372],[907.4332275390625 406.6034851074219 1022.9815673828125 445.8755187988281],0.9035786986351013,BM9208AO],0.2995393526458719
1431,2.0,[589.6062396355287 39.09734640417051 1141.814287274704 530.3315630830015],[907.3575439453125 406.52703857421875 1023.772705078125 445.42608642578125],0.9001354575157166,BM9208AO|,0.36068658697071654
1432,2.0,[595.9835320177999 39.33553343026492 1146.1094611039807 529.8564416591691],[912.4266357421875 405.30621337890625 1026.3726806640625 445.31060791015625],0.9109833240509033,BM9208AO,0.664260279534914
1433,2.0,[603.1405959502981 38.51349337014719 1149.462777050566 528.4610240107043],[912.880126953125 403.8214111328125 1026.906005859375 444.9693603515625],0.9066449999809265,BM9208*AO,0.326300457156413
1434,2.0,[597.8439721310326 37.147891228562116 1145.0373668742259 526.6514113722102],[907.228515625 401.35137939453125 1024.380859375 444.47589111328125],0.9136480093002319,BM9208*AO,0.3998413922765855
1435,2.0,[592.9737539769164 36.356108920776904 1141.655645757475 525.3662244109919],[905.5477294921875 400.4124755859375 1021.6236572265625 441.6873779296875],0.9038863778114319,BM9208*AO,0.27164000183828574
1436,2.0,[594.6452542843357 33.92204395972982 1142.097353605398 523.0229160704234],[905.5400390625 399.92889404296875 1022.8623046875 439.77154541015625],0.9126330614089966,BM9208*AO,0.4229789608704928
1437,2.0,[594.7165561751099 34.80473661780394 1142.4531550708623 523.200982977504],[907.3639526367188 400.132568359375 1023.7206420898438 440.9759521484375],0.9191036820411682,BM9208*A0],0.46859681800742387
1438,2.0,[592.0991503807004 35.39742561276407 1140.6298940810038 523.8449079558106],[903.9500732421875 401.0303955078125 1020.3568115234375 442.98388671875],0.9023692607879639,BM9208*A0,0.3677064036519137
1439,2.0,[588.9462522566565 35.72952433636411 1138.4469236082723 524.5437679928634],[903.3541259765625 401.44525146484375 1017.3751220703125 445.03668212890625],0.904090404510498,BM9208*AO,0.41269073291771324
1440,2.0,[589.1148334449563 35.628004608857964 1139.505965230467 524.2273704262839],[905.259765625 400.59918212890625 1021.58251953125 442.22003173828125],0.9050629138946533,BM9208AO,0.48813438085091004
1441,2.0,[591.6932473219724 35.97885821573732 1142.3531750671532 523.9211365980817],[909.1602783203125 400.78778076171875 1024.6104736328125 441.22283935546875],0.9149032831192017,BM9208*A0],0.2359229606475905
1442,2.0,[592.4985411040424 36.28728984045537 1143.3062157162012 523.6001173137316],[907.2923583984375 400.4462890625 1024.3026123046875 441.190185546875],0.9138445854187012,BM9208*AO,0.2186100691097029
1443,2.0,[590.650435196963 36.45675834996487 1141.946005180766 523.7590256495141],[905.8905029296875 400.603759765625 1021.998046875 441.9622802734375],0.906851053237915,BM9208*AO,0.33355736667196095
1444,2.0,[589.8628096309909 35.93542927967101 1141.3704148839265 523.6307954952706],[906.0010986328125 400.70458984375 1022.1490478515625 442.4453125],0.9114724397659302,BM9208*A0],0.23506433685093953
1445,2.0,[591.7411276785114 35.91970955472405 1143.2897301571938 523.2686669916476],[909.12548828125 400.7615966796875 1024.468017578125 440.89971923828125],0.9172393679618835,BI9208*AO,0.2674995965378126
1446,2.0,[603.4113876608385 36.12918103981687 1149.08615462416 522.9491834256008],[911.1719970703125 400.5321044921875 1025.7642822265625 440.6993408203125],0.9147949814796448,BM9208*AO,0.2685355378594225
1447,2.0,[597.4526748212181 36.09026945996638 1144.604683912806 522.4263995469884],[906.3856201171875 400.091796875 1024.0316162109375 439.91705322265625],0.9135952591896057,BM9208*AO,0.23294409437862676
1448,2.0,[596.4675726260955 36.26262880019104 1143.0439626205768 522.1538367342336],[905.664794921875 399.18341064453125 1022.0565185546875 438.22515869140625],0.9079927206039429,BM9208*A0],0.3694145609575745
1449,2.0,[593.3540190949794 36.0532337606619 1141.2850819217401 521.5802957376146],[906.0194091796875 398.58978271484375 1022.8743896484375 437.85528564453125],0.9066014289855957,BM9208*A0],0.44001031685310626
1450,2.0,[592.7769329660189 36.00846456892981 1141.5172566607216 521.1098484914849],[907.1661987304688 398.234375 1023.9603881835938 438.1331787109375],0.9058380126953125,BM9208*AO,0.28994529640578337
1451,2.0,[592.4562010957452 35.88383092854622 1141.7408831792693 520.8286020972757],[907.184326171875 398.3045349121094 1023.9775390625 438.2239074707031],0.9059280157089233,BM9208*AO,0.4724606119087173
1452,2.0,[592.1357208055404 36.084968360717 1141.7722921773266 520.8846920969928],[907.3074340820312 398.1656188964844 1023.7929077148438 438.1746520996094],0.9079053401947021,BM9208*AO,0.4306587420597682
1453,2.0,[592.2141367285888 36.30120703540919 1142.19528137383 521.0335526878623],[907.3055419921875 398.342529296875 1024.0672607421875 438.33905029296875],0.9113733172416687,BM9208AO,0.6195901430357372
1454,2.0,[592.9142640335303 36.693218178063745 1143.157700429229 521.3513305717961],[909.1785888671875 399.0697021484375 1024.7005615234375 439.1768798828125],0.9228746891021729,BH9208*AO,0.31692616824723197
1455,2.0,[592.6929954865172 36.999202656668245 1143.1794599376021 521.5688249747404],[907.489013671875 399.6644592285156 1024.102294921875 439.6420593261719],0.9172075986862183,BM9208AO,0.31729170565108855
1456,2.0,[592.5745968550998 37.17555924597477 1143.1150911820037 521.6693584406264],[906.9225463867188 399.795654296875 1023.8861694335938 439.9854736328125],0.9179099202156067,BH9208*AO,0.2603450887679999
1457,2.0,[592.8699861542286 37.18449516688332 1143.466890647825 521.7170854905987],[907.8900146484375 399.88214111328125 1024.396240234375 439.955322265625],0.9206727743148804,BH9208*A0],0.21156676377061484
1458,2.0,[594.4738531971972 37.180923951618496 1144.9492959681597 521.7547281629921],[911.162109375 399.921142578125 1025.6724853515625 440.0255126953125],0.9212010502815247,BH9208*AO,0.28342697505854547
1459,2.0,[602.1083298005899 37.087759946181194 1148.7722373882239 521.7623649681669],[912.1480712890625 399.60833740234375 1026.8048095703125 439.69610595703125],0.913659930229187,BM9208AO,0.19639064049159155
1460,2.0,[601.7304565237031 36.808341509886134 1147.664501671472 521.6305932683333],[912.12109375 399.4271240234375 1026.3045654296875 439.61944580078125],0.9183021187782288,BM9208*AO,0.30817641862422473
1461,2.0,[598.6132672382912 36.78437547183748 1144.3839642642617 521.4152876524348],[906.830322265625 398.4688720703125 1023.394287109375 438.21063232421875],0.9126001000404358,BM9208AO,0.35915691830756213
1462,2.0,[596.8174785792136 36.61858652214005 1142.6900128413413 521.2457860738127],[905.9268798828125 398.57501220703125 1022.8880615234375 438.22833251953125],0.9080590605735779,BM9208AO,0.3479751354259542
1463,2.0,[594.904389145843 36.72151154313798 1142.1874545993853 521.2225980037845],[908.13671875 398.6419372558594 1024.656982421875 438.2173767089844],0.917635977268219,BM9208A0],0.5167441476603717
1464,2.0,[594.4217943378624 36.687766734753694 1142.6179162528226 521.0743543735413],[909.013671875 398.36700439453125 1024.91455078125 438.16973876953125],0.9142507314682007,BM9208AO,0.5038640118644587
1465,2.0,[593.6645040739847 36.57667176056273 1142.5382193327778 520.9628497284953],[907.675537109375 398.25787353515625 1024.330810546875 437.75164794921875],0.9083606600761414,BM9208AO,0.29973547280179247
1466,2.0,[594.2088400176177 36.487502263859795 1143.3522685992125 520.9033045124154],[911.4586181640625 397.8636169433594 1025.7662353515625 438.1482849121094],0.9100748896598816,BH9208AO,0.4910922466638841
1467,2.0,[603.1332433587324 36.8064170553362 1147.9058261727419 521.0520699369939],[912.4080810546875 397.5186767578125 1026.8153076171875 437.96209716796875],0.9067440032958984,BM9208*AO,0.38611090731493475
1468,2.0,[604.4979684373675 36.93141632220588 1147.527129092841 521.0696256178414],[912.315673828125 397.28985595703125 1026.78466796875 438.2833251953125],0.9089838862419128,BM9208A0],0.4240799344438636
1469,2.0,[598.8343647656959 36.73924350495889 1143.9798040079827 520.7991488308987],[910.27490234375 397.4768371582031 1025.272216796875 437.5428771972656],0.9068114757537842,BM9208-AO],0.12701697132727444
1470,2.0,[599.6029069048095 36.445500752614464 1143.8710361723363 520.4450665973966],[908.0257568359375 396.85125732421875 1023.9241943359375 436.63592529296875],0.8870232105255127,BM9208*A0],0.1642012611515182
1471,2.0,[597.1934519385599 36.195330034745695 1142.9670853797957 520.1753844965481],[910.2022705078125 396.54742431640625 1025.40380859375 436.70782470703125],0.8984460234642029,BM9208*AO,0.28088557414425347
1472,2.0,[601.2592775622172 36.48621964303936 1145.095937074362 520.231820864805],[911.134765625 396.7000732421875 1025.6494140625 437.2850341796875],0.8971375226974487,BM9208AO,0.2446620334537335
1473,2.0,[596.9739502641154 36.11106917289092 1142.7036095955577 520.0044140080348],[908.6116943359375 396.6055908203125 1024.467041015625 436.689453125],0.8894554376602173,BM9208AO],0.42890643921169397
1474,2.0,[595.7326681725665 35.87892025576386 1142.5548044237498 519.807908760731],[910.123291015625 396.27569580078125 1024.669189453125 436.6845703125],0.8945090770721436,BH9208*AO],0.19314901236905832
1475,2.0,[606.4867754719471 35.90039723369233 1147.5813969285502 519.5825582472103],[911.39208984375 395.67462158203125 1025.7708740234375 437.8282470703125],0.9011501669883728,BH9208AO],0.3524307889360769
1476,2.0,[600.6545138607471 35.87927510898783 1143.81116938407 519.6685113272815],[909.464599609375 396.1907958984375 1024.312255859375 437.2550048828125],0.8962576985359192,BH9208*AO,0.43423105833716485
1477,2.0,[594.0003533322094 35.21824943226011 1139.4783578744025 519.4681916650804],[904.5762939453125 396.88580322265625 1020.5394287109375 437.38262939453125],0.8934664130210876,[BH9208AO],0.31783799237814464
1478,2.0,[589.5686655334878 35.35739723527297 1136.9610877277196 519.7260165277978],[903.401611328125 396.7619323730469 1017.804931640625 438.1075134277344],0.8951886892318726,BH9208AO],0.504575667685792
1479,2.0,[597.618179426268 34.16232493721549 1140.8158060909343 519.2738458760564],[905.504638671875 396.8597717285156 1019.3671875 437.7867126464844],0.894919753074646,BH9208AO],0.4430572840336136
1480,2.0,[597.7684311476212 34.92739882009178 1141.425676195035 520.0073961969022],[907.1119995117188 397.18792724609375 1023.7268676757812 437.38531494140625],0.8993393778800964,BM9208*AO|,0.2893543692824845
1481,2.0,[595.9841547323408 36.00400982693799 1141.4591077051325 520.8757484097925],[908.143310546875 398.41143798828125 1024.5830078125 438.07952880859375],0.9130542874336243,BH9208*AO,0.3255314075510606
1482,2.0,[596.651698106189 36.371203923332786 1142.9081242399357 521.1958878630348],[911.1422119140625 398.8946533203125 1025.7659912109375 439.1744384765625],0.9149758815765381,BH9208*AO,0.14597476987119093
1483,2.0,[597.5739076266714 36.55078870784402 1143.6559059582576 521.203187975599],[911.2230224609375 397.86932373046875 1025.6734619140625 438.2158203125],0.9084993600845337,BH9208*AO,0.2593682474562189
1484,2.0,[595.9168526991905 36.61866297118354 1143.090144632582 521.086524795506],[910.5894775390625 397.6092224121094 1025.4298095703125 438.0251159667969],0.9100564122200012,BH9208AO,0.3636941761638024
1485,2.0,[594.2450251074526 36.09062987121007 1142.4142686286677 520.4996503770437],[908.4083251953125 396.6080627441406 1024.5240478515625 436.4034118652344],0.8869041204452515,[BH9208*A0],0.346184818684648
1486,2.0,[598.8732591212565 35.60417644169891 1143.7863765726809 519.708018522006],[906.412353515625 395.76373291015625 1022.685302734375 437.78436279296875],0.8948858380317688,[BH9208A0],0.32837258752109755
1487,2.0,[593.8932319675939 33.748882059880316 1140.0312614398547 518.0092774224524],[904.85107421875 395.31414794921875 1020.14892578125 437.93109130859375],0.8906123042106628,[BM9208*AO,0.34976161055546734
1488,2.0,[589.3381666584125 32.43615451170811 1137.5852075987953 516.7703500823989],[905.2176513671875 393.1150817871094 1019.703857421875 435.6278381347656],0.8874876499176025,BH9208AO,0.42755850570449416
1489,2.0,[588.283194950655 33.3673958682412 1137.9578170617501 517.1848770621968],[905.98974609375 392.656005859375 1020.23193359375 434.8797607421875],0.8850107192993164,BH9208*A0],0.20100791793441547
1490,2.0,[587.2463990383958 32.56713355843962 1138.1190965785433 516.8082295463231],[905.6388549804688 392.94122314453125 1021.4304809570312 436.74713134765625],0.895749032497406,BM9208AO,0.22264998731580576
1491,2.0,[587.3959878656844 32.28131207846718 1138.839208150201 517.2237569592944],[906.7919921875 394.0334167480469 1021.672607421875 437.4318542480469],0.8909289836883545,BIT9208*A0],0.254191289241677
1492,2.0,[587.3863843819333 33.272991843153505 1140.0539621975736 518.1211970912851],[907.3759765625 395.4731140136719 1023.5560302734375 438.0562438964844],0.8970986604690552,BM9208*AO,0.2778362465980476
1493,2.0,[586.702871298443 34.082875727152896 1140.3919607679372 518.7787372099484],[906.923828125 396.1930847167969 1022.9500732421875 438.2760314941406],0.9033324718475342,[BM9208*AO,0.3631548447455345
1494,2.0,[585.9619375846032 34.78256892632484 1139.9896428500151 519.1035894604515],[905.2099609375 395.28265380859375 1021.2861328125 437.99603271484375],0.8945276141166687,BM9208*A0],0.28561615316652644
1495,2.0,[585.2183855057042 35.1027207942291 1139.6011986080127 519.4951417398431],[905.1904296875 396.9224548339844 1019.22607421875 437.9380798339844],0.8953769207000732,BM9208AO],0.16079077984524273
1496,2.0,[586.1147835908776 36.36327147917072 1140.1204124225446 520.6378836279172],[904.6171264648438 397.5250549316406 1021.4821166992188 438.6808166503906],0.9059944152832031,BH9208*AO,0.15819979595692793
1497,2.0,[595.8366403583012 36.826197350363856 1144.6671511050959 521.1638248600457],[906.4303588867188 398.19537353515625 1023.2528686523438 439.05914306640625],0.9126824140548706,BH9208AO,0.3001048956596998
1498,2.0,[605.0799404142044 37.13859052176943 1147.909847333395 521.3050501704787],[907.1593017578125 398.2190246582031 1024.2098388671875 438.8053283691406],0.9111889004707336,BH9208AO,0.28101212198888537
1499,2.0,[604.6288957431832 37.181530510051914 1145.3022965695357 521.6560243701229],[905.3555297851562 399.2589111328125 1022.4047241210938 440.46563720703125],0.9150997996330261,BH9208AO,0.3555823928232437
1500,2.0,[605.0395129991635 36.6264352450026 1143.3288389415193 522.191161647143],[904.4747924804688 399.6741943359375 1022.0100708007812 440.4892578125],0.9111672043800354,BM9208A0,0.38007751837712306
1501,2.0,[601.159739773715 35.7652921966461 1140.9829725039797 521.7466727748896],[905.5587158203125 398.95440673828125 1023.1898193359375 440.031494140625],0.918032169342041,BM9208AO,0.19932342415288912
1502,2.0,[606.3018311995336 35.44711197553565 1143.3749354976774 521.4385080958804],[906.6585693359375 398.328857421875 1023.3887939453125 439.38037109375],0.9161155223846436,[BM9208AO,0.6835777854483144
1503,2.0,[441.95590567058997 27.473717344597475 1079.1337903418641 519.7443077158119],[905.1536865234375 398.6147155761719 1019.8126220703125 439.2138977050781],0.9073212742805481,BM9208AO,0.6496233197118382
1504,2.0,[359.89121677041305 24.015180804347608 1071.4062917913411 519.9236994850996],[904.4143676757812 398.55859375 1018.0149536132812 439.40203857421875],0.9028503894805908,BM9208AO],0.5658527590423781
1505,2.0,[323.379999559926 24.913586310698776 1086.1667119294493 521.195733359056],[904.3832397460938 398.74102783203125 1021.3593139648438 439.33465576171875],0.9071179628372192,BM9208AO,0.21864503728278867
1508,11.0,[640.8136539998055 43.94268005788322 1142.9762367242329 514.9985088988661],[905.1327514648438 399.884521484375 1022.6517944335938 441.155517578125],0.9153645038604736,BM9208AO,0.26024793725944745
1511,2.0,[381.30309795936296 30.74177425621491 1141.932737984491 523.9000105140892],[906.09326171875 398.76129150390625 1023.14892578125 439.74957275390625],0.916474461555481,BH9208AO,0.43183979177103177
1512,2.0,[353.5486519673972 29.92229670545018 1130.8247136203368 522.7978986505377],[904.8319091796875 397.74365234375 1022.1107177734375 438.17840576171875],0.9032897353172302,BH9208*AO],0.3030034038352809
1513,2.0,[333.4958633204 29.672991373140746 1127.1340269199923 522.3129964185148],[906.5855712890625 397.5902099609375 1023.3194580078125 438.66790771484375],0.9096561670303345,BH9208*AO,0.45233333105319445
1514,2.0,[339.34172482505903 30.211297707819256 1135.4799712213417 522.1121921750478],[908.025146484375 397.546142578125 1024.362060546875 437.522216796875],0.9000629186630249,BH9208AO,0.5053168865012672
1515,2.0,[334.6675078799652 30.725724082598646 1136.5579683299802 522.2060088307969],[907.0841064453125 397.96807861328125 1024.272216796875 438.12896728515625],0.9042997360229492,BH9208*AO,0.376669493629092
1516,2.0,[341.89304548923843 30.586514253275908 1142.7285939080318 521.8910891581526],[911.1453857421875 398.069580078125 1025.732421875 439.1790771484375],0.9160290956497192,BH9208AO,0.49787839986232507
1519,12.0,[616.2728039373524 37.3741183892044 1148.3061224128382 517.9519176378612],[911.0535888671875 397.19921875 1025.131591796875 438.670166015625],0.9118494987487793,BH9208*AO,0.2225370037350571
1520,12.0,[613.9568364419949 36.19859242894313 1150.7270594958925 519.0240619141872],[914.4842529296875 395.2900390625 1032.266845703125 439.583740234375],0.9034826755523682,BH9208AO,0.28744113976596786
1521,12.0,[632.2303695747559 34.05800053366718 1161.7411799283864 516.4170513918727],[921.282958984375 392.58294677734375 1037.447021484375 437.45928955078125],0.8947363495826721,BH9208AO,0.647805588674231
1522,12.0,[638.9493541455454 35.588779033015015 1160.520373232043 516.4561110736812],[917.12353515625 396.0110778808594 1033.98046875 438.4730529785156],0.8976414203643799,BH9208AO,0.5624960774979518
1523,12.0,[640.083780080597 37.25847991128913 1155.2319808846246 516.6807225040465],[912.8123779296875 396.3460388183594 1028.272705078125 438.6441955566406],0.902148962020874,BH9208*AO,0.4229787075485429
1524,12.0,[643.1640869563631 36.55325556247337 1150.8776007243644 514.9236760802512],[911.403076171875 395.31976318359375 1026.744140625 438.00177001953125],0.8998474478721619,BH9208AO,0.2276247037415866
1525,12.0,[645.7623341108119 36.70093724167134 1150.1232085309227 514.8683516834698],[912.5992431640625 392.8621826171875 1027.4949951171875 436.16680908203125],0.8976528644561768,BH9208*AO,0.464654306950696
1526,12.0,[650.6451080392377 35.17620339960294 1152.2022361806523 513.6472951789647],[916.1124267578125 390.5384216308594 1032.5574951171875 433.4178771972656],0.8918296098709106,BH9208AO,0.8083443894315326
1527,12.0,[652.8488011191811 32.6879388574051 1154.007235618249 512.6990126669047],[919.3995361328125 390.10968017578125 1036.7630615234375 431.00738525390625],0.8913394808769226,BH9208AO,0.7116862835282758
1528,12.0,[654.9072487163614 30.802456917361752 1156.100803659836 512.2726938096072],[921.66748046875 389.6234130859375 1038.97216796875 430.70635986328125],0.9098351001739502,BH9208AO,0.3505547507491203
1529,12.0,[655.6981273893784 31.88610057540089 1157.3119937054596 513.8980464392135],[923.0635986328125 389.48150634765625 1039.2904052734375 430.62786865234375],0.9123733639717102,BM9208AO,0.40720152474618015
1530,12.0,[654.5691814272317 32.09865232749516 1156.9263117621786 514.4357391875446],[921.7281494140625 389.2179260253906 1039.3504638671875 429.7198791503906],0.9040164351463318,BH9208-AO,0.41360037940977035
1531,12.0,[652.1872862442626 31.974133559136362 1155.9022379034805 514.8583494601183],[920.86572265625 389.15460205078125 1037.92431640625 430.19677734375],0.9037737250328064,BH9208AO,0.5867219385702536
1532,12.0,[651.2738927867148 31.878855979739058 1156.4537024133012 515.1389970334599],[922.185546875 389.44293212890625 1039.5068359375 430.04412841796875],0.9103920459747314,BH9208AO,0.5509100069014773
1533,12.0,[652.1591751921287 31.87828161169739 1158.6988343061103 515.1140829586782],[924.2803955078125 389.5223388671875 1041.4019775390625 429.58447265625],0.9100970029830933,BH9208AO,0.6700211047569069
1534,12.0,[653.4823620387506 31.57482597247767 1161.2724917444068 515.1845257545767],[927.7294921875 389.16986083984375 1042.5716552734375 430.65435791015625],0.9156091809272766,BH9208AO,0.6480557526911392
1535,12.0,[651.3098259899524 31.613706528924894 1160.0776732548466 515.4350780810386],[923.375732421875 389.642822265625 1040.0615234375 430.13525390625],0.9096782803535461,BH9208'AO],0.21058306976397467
1536,12.0,[646.5675269085415 30.586950812935555 1155.5740437834606 515.3203142735358],[917.4267578125 390.39154052734375 1033.732666015625 431.95770263671875],0.8905584216117859,BH9208A0],0.19851444217775424
1537,12.0,[643.4939604784088 32.30155537483682 1152.4781007487375 516.8428892608647],[913.452880859375 391.68658447265625 1029.802001953125 434.41845703125],0.8978322148323059,BH9208AO,0.21050764384274923
1538,12.0,[642.5455112703104 34.27176905615923 1151.4119607224807 518.3553122323809],[913.937255859375 394.0995178222656 1031.53271484375 438.0705261230469],0.9042064547538757,BH9208AO,0.5824406152535953
1539,12.0,[643.0754583817242 35.27585076888593 1151.7781580081787 519.1574789162099],[917.4364013671875 394.3709716796875 1034.4229736328125 439.276611328125],0.9001830816268921,BH9208A0],0.28612817754838493
